household_code,id_member,interview_datetime,cashflow_date,account_name,root_category,cf_category,cf_type,cf_direction,cf_bsheet_direction,agrprodtype,value,cashflow_mode,unitsgoodservice,valueifinkind
MONKJ51,237,3/19/2015 14:00:00,3/6/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,27,01=Cash,,
MONKJ51,239,6/3/2015 9:00:00,6/1/2015,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,30,01=Cash,,
MONKJ51,237,7/22/2014 13:54:00,7/13/2014,,Operational Expenses,"Donations to a house of worship, or to a charity",Payments,Out,,,10,"10=In-kind (trade, good, service--NOT MONEY)",1 kg de feijao nhemba,10
MONKJ51,237,5/4/2015 13:00:00,5/1/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,20,01=Cash,,
MONKJ51,238,2/12/2015 10:00:00,2/11/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,35,01=Cash,,
MONKJ51,237,6/17/2015 9:25:00,6/10/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,130,01=Cash,,
MONKJ51,237,5/4/2015 13:00:00,4/18/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONKJ51,239,1/29/2015 12:50:00,1/19/2015,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,25,01=Cash,,
MONKJ51,239,6/17/2015 9:25:00,6/13/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,15,01=Cash,,
MONKJ51,239,3/19/2015 14:00:00,3/11/2015,,Operational Expenses,"Cell phone charging, all other charging, pay to use another phone",Purchases,Out,,,15,01=Cash,,
MONKJ51,239,1/15/2015 9:00:00,1/15/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,150,\N,,
MONKJ51,237,9/8/2014 10:39:00,9/3/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MONKJ51,237,5/4/2015 13:00:00,5/3/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,150,01=Cash,,
MONKJ51,237,6/17/2015 9:25:00,6/14/2015,,Physical Asset,Utensils,1. Purchase,Out,Increase,,40,01=Cash,,
MONKJ51,237,7/22/2014 13:54:00,7/19/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,150,01=Cash,,
MONKJ51,237,5/4/2015 13:00:00,4/24/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,120,01=Cash,,
MONKJ51,237,12/8/2014 8:14:00,12/3/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,150,01=Cash,,
MONKJ51,238,7/22/2014 13:54:00,7/16/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,15,01=Cash,,
MONKJ51,239,1/29/2015 12:50:00,1/23/2015,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,15,01=Cash,,
MONKJ51,239,3/19/2015 14:00:00,3/7/2015,,Operational Expenses,"Cell phone charging, all other charging, pay to use another phone",Purchases,Out,,,15,01=Cash,,
MONKJ51,239,6/17/2015 9:25:00,6/15/2015,,Operational Expenses,"Personal care services (saloon, hair, barber, etc.)",Payments,Out,,,15,01=Cash,,
MONKJ51,239,8/5/2014 10:11:00,7/31/2014,,Physical Asset,Motorcycle,1. Purchase,Out,Increase,,10000,01=Cash,,
MONKJ51,237,6/3/2015 9:00:00,5/28/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,70,01=Cash,,
MONKJ51,237,6/3/2015 9:00:00,5/30/2015,,Operational Expenses,Milling,Purchases,Out,,,20,01=Cash,,
MONKJ51,237,1/29/2015 12:50:00,1/19/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,13,01=Cash,,
MONKJ51,239,9/23/2014 13:55:00,9/18/2014,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,20,01=Cash,,
MONKJ51,239,9/23/2014 13:55:00,9/19/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,25,01=Cash,,
MONKJ51,239,7/22/2014 13:54:00,7/22/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,40,\N,,
MONKJ51,237,3/19/2015 14:00:00,3/7/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,15,01=Cash,,
MONKJ51,238,6/17/2015 9:25:00,6/14/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,15,01=Cash,,
MONKJ51,239,4/16/2015 8:00:00,4/7/2015,,Operational Expenses,Medicines,Purchases,Out,,,50,01=Cash,,
MONKJ51,239,1/29/2015 12:50:00,1/18/2015,AGRI01,Operational Income,Agricultural Income,2. Labour (workers on fields),Out,,12= Peanut,300,01=Cash,,
MONKJ51,239,7/22/2014 13:54:00,7/18/2014,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,150,01=Cash,,
MONKJ51,,5/18/2015 13:12:00,5/9/2015,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,400,01=Cash,,
MONKJ51,,7/22/2014 13:54:00,7/18/2014,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,150,01=Cash,10 kg de amendoim,150
MONKJ51,239,9/8/2014 10:39:00,8/25/2014,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,75,01=Cash,,
MONKJ51,,2/12/2015 10:00:00,2/2/2015,AGRI01,Operational Income,Agricultural Income,2. Labour (workers on fields),Out,,12= Peanut,50,01=Cash,,
MONKJ51,239,8/5/2014 10:11:00,7/28/2014,AGRI04,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,03=Beans or grams,100,01=Cash,,
MONKJ51,239,2/12/2015 10:00:00,2/2/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,180,01=Cash,,
MONKJ51,239,1/29/2015 12:50:00,1/21/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,6/3/2015 9:00:00,5/27/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,400,01=Cash,,
MONKJ51,239,11/17/2014 10:00:00,11/3/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,170,01=Cash,,
MONKJ51,239,9/23/2014 13:55:00,9/8/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,3/5/2015 13:00:00,2/14/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,1/29/2015 12:50:00,1/17/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,4/2/2015 14:00:00,3/21/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,3/19/2015 14:00:00,3/6/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,180,01=Cash,,
MONKJ51,239,6/17/2015 9:25:00,6/9/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,7/22/2014 13:54:00,7/14/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,150,01=Cash,,
MONKJ51,239,6/17/2015 9:25:00,6/13/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,170,01=Cash,,
MONKJ51,239,12/8/2014 8:14:00,11/17/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ51,239,7/22/2014 13:54:00,7/16/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,150,01=Cash,,
MONKJ51,239,11/3/2014 13:24:00,10/7/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,240,01=Cash,,
MONKJ51,239,1/15/2015 9:00:00,12/13/2014,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,150,01=Cash,,
MONKJ51,239,3/19/2015 14:00:00,3/7/2015,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,50,01=Cash,,
MONKJ51,239,3/5/2015 13:00:00,2/21/2015,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,100,01=Cash,,
MONKJ51,239,4/16/2015 8:00:00,4/4/2015,CI03,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,500,01=Cash,,
MONKJ51,239,8/25/2014 9:45:00,8/24/2014,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONKJ51,239,12/8/2014 8:14:00,12/2/2014,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONKJ51,239,5/4/2015 13:00:00,4/21/2015,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONKJ51,239,6/3/2015 9:00:00,5/24/2015,RR01,Operational Income,Resources received from outside the household,Resources received,In,,,0,"10=In-kind (trade, good, service--NOT MONEY)",10 kg de milho,200
MONKJ51,239,2/12/2015 10:00:00,1/30/2015,RR01,Operational Income,Resources received from outside the household,Resources received,In,,,0,"10=In-kind (trade, good, service--NOT MONEY)",2 pacotes de massas esparguete,40
MONKJ51,239,4/16/2015 8:00:00,4/4/2015,RR01,Operational Income,Resources received from outside the household,Resources received,In,,,0,"10=In-kind (trade, good, service--NOT MONEY)",15 kg de milho,225
MONKJ51,239,1/15/2015 9:00:00,12/19/2014,RR01,Operational Income,Resources received from outside the household,Resources received,In,,,0,"10=In-kind (trade, good, service--NOT MONEY)",50 kg de mandioca seca,500
MONKJ51,239,6/17/2015 9:25:00,6/16/2015,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,100,01=Cash,,
MONKJ51,239,8/25/2014 9:45:00,8/10/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,50,01=Cash,,
MONKJ51,239,1/15/2015 9:00:00,12/22/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,170,01=Cash,,
MONKJ51,239,7/3/2014 9:30:00,7/3/2014,SIH01,Financial,Keeping Money (Cash) at Home,1. Starting balance (today),,Increase,,150,15=STARTING BALANCE,,
MONKJ51,239,10/7/2014 9:24:00,9/28/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,120,01=Cash,,
MONKJ51,239,12/8/2014 8:14:00,12/3/2014,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,100,01=Cash,,
MONKJ51,239,11/17/2014 10:00:00,11/14/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,130,01=Cash,,
MONKJ51,,4/16/2015 8:00:00,4/4/2015,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,214,01=Cash,,
MONKJ51,239,3/5/2015 13:00:00,2/28/2015,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,30,01=Cash,,
MONKJ51,239,8/25/2014 9:45:00,8/17/2014,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,290,01=Cash,,
MONKJ51,239,7/22/2014 13:54:00,7/20/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,20,01=Cash,,
MONKJ51,239,9/8/2014 10:39:00,8/26/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,50,01=Cash,,
MONKJ51,239,6/17/2015 9:25:00,6/17/2015,SIH01,Financial,Keeping Money (Cash) at Home,5. Closing Balance--End of last DQ,,,,144,16=CLOSING BALANCE,,
MONKJ52,241,3/4/2015 11:00:00,2/21/2015,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,100,01=Cash,,
MONKJ52,242,6/4/2015 8:06:00,5/29/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,8,01=Cash,,
MONKJ52,241,9/19/2014 9:32:00,9/14/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONKJ52,242,7/24/2014 12:00:00,7/19/2014,,Physical Asset,Bedroom furniture  including carpets,1. Purchase,Out,Increase,,350,01=Cash,,
MONKJ52,241,12/8/2014 12:06:00,12/3/2014,,Physical Asset,Farming tool,1. Purchase,Out,Increase,,100,01=Cash,,
MONKJ52,241,6/18/2015 9:04:00,6/11/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,10,01=Cash,,
MONKJ52,241,9/19/2014 9:32:00,9/17/2014,,Physical Asset,"Building materials (bricks, cement, roofing sheets)",1. Purchase,Out,Increase,,100,01=Cash,,
MONKJ52,241,10/20/2014 10:10:00,10/8/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,20,01=Cash,,
MONKJ52,241,10/20/2014 10:10:00,10/15/2014,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,30,01=Cash,,
MONKJ52,242,1/16/2015 13:00:00,12/18/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,50,01=Cash,,
MONKJ52,243,6/4/2015 8:06:00,5/29/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,50,01=Cash,,
MONKJ52,243,7/24/2014 12:00:00,7/17/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,10,01=Cash,,
MONKJ52,243,5/21/2015 8:08:00,5/10/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,25,01=Cash,,
MONKJ52,241,5/5/2015 9:00:00,4/19/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONKJ52,241,5/5/2015 9:00:00,5/2/2015,,Operational Expenses,"Personal care services (saloon, hair, barber, etc.)",Payments,Out,,,20,01=Cash,,
MONKJ52,242,7/24/2014 12:00:00,7/17/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,75,01=Cash,,
MONKJ52,242,2/2/2015 14:02:00,2/1/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONKJ52,242,6/18/2015 9:04:00,6/13/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ52,242,9/4/2014 9:10:00,8/27/2014,,Physical Asset,Outdoor furniture,1. Purchase,Out,Increase,,180,01=Cash,,
MONKJ52,242,5/21/2015 8:08:00,5/7/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONKJ52,242,3/4/2015 11:00:00,3/1/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,5,01=Cash,,
MONKJ52,242,7/24/2014 12:00:00,7/19/2014,,Physical Asset,"Blankets, sheets, and other linens",1. Purchase,Out,Increase,,250,01=Cash,,
MONKJ52,241,11/3/2014 15:33:00,10/31/2014,,Physical Asset,Bedroom furniture  including carpets,1. Purchase,Out,Increase,,400,01=Cash,,
MONKJ52,242,5/5/2015 9:00:00,5/3/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,15,01=Cash,,
MONKJ52,241,7/10/2014 9:58:00,7/8/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,50,01=Cash,,
MONKJ52,241,1/16/2015 13:00:00,12/29/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,500,01=Cash,,
MONKJ52,241,6/4/2015 8:06:00,6/2/2015,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,50,01=Cash,,
MONKJ52,241,6/4/2015 8:06:00,5/25/2015,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,20,01=Cash,,
MONKJ52,241,4/4/2015 7:47:00,3/20/2015,,Physical Asset,Farming tool,1. Purchase,Out,Increase,,100,01=Cash,,
MONKJ52,242,3/4/2015 11:00:00,3/2/2015,,Operational Expenses,Milling,Purchases,Out,,,27,01=Cash,,
MONKJ52,241,3/20/2015 13:00:00,3/18/2015,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,25,01=Cash,,
MONKJ52,241,10/20/2014 10:10:00,10/14/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,50,01=Cash,,
MONKJ52,242,4/17/2015 11:04:00,4/13/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,20,01=Cash,,
MONKJ52,242,9/4/2014 9:10:00,9/1/2014,,Physical Asset,Farming tool,1. Purchase,Out,Increase,,190,01=Cash,,
MONKJ52,241,3/20/2015 13:00:00,3/18/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONKJ52,241,8/21/2014 8:30:00,8/20/2014,,Physical Asset,"Cell phone, smart phone",1. Purchase,Out,Increase,,10,01=Cash,,
MONKJ52,241,3/4/2015 11:00:00,2/23/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,18,01=Cash,,
MONKJ52,241,7/24/2014 12:00:00,7/22/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,50,01=Cash,,
MONKJ52,241,4/17/2015 11:04:00,4/13/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,10,01=Cash,,
MONKJ52,241,11/3/2014 15:33:00,10/30/2014,,Physical Asset,"Building materials (bricks, cement, roofing sheets)",1. Purchase,Out,Increase,,700,01=Cash,,
MONKJ52,241,11/17/2014 11:00:00,11/6/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,35,01=Cash,,
MONKJ52,242,6/4/2015 8:06:00,5/30/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ52,241,3/20/2015 13:00:00,3/19/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONKJ52,241,11/3/2014 15:33:00,10/23/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,50,01=Cash,,
MONKJ52,241,5/5/2015 9:00:00,4/26/2015,,Operational Expenses,"Donations to a house of worship, or to a charity",Payments,Out,,,5,01=Cash,,
MONKJ52,241,11/17/2014 11:00:00,11/16/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MONKJ52,241,5/21/2015 8:08:00,5/9/2015,,Operational Expenses,"Personal care services (saloon, hair, barber, etc.)",Payments,Out,,,20,01=Cash,,
MONKJ52,241,3/20/2015 13:00:00,3/15/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,70,01=Cash,,
MONKJ52,242,6/18/2015 9:04:00,6/7/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,280,01=Cash,,
MONKJ52,241,5/5/2015 9:00:00,5/5/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MONKJ52,243,2/18/2015 10:00:00,2/16/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,50,01=Cash,,
MONKJ52,241,2/2/2015 14:02:00,1/30/2015,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,10,01=Cash,,
MONKJ52,241,1/16/2015 13:00:00,1/16/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,80,\N,,
MONKJ52,242,9/4/2014 9:10:00,8/31/2014,,Physical Asset,"Blankets, sheets, and other linens",1. Purchase,Out,Increase,,200,01=Cash,,
MONKJ52,241,8/21/2014 8:30:00,8/15/2014,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,50,01=Cash,,
MONKJ52,243,9/19/2014 9:32:00,9/10/2014,,Physical Asset,"Building materials (bricks, cement, roofing sheets)",1. Purchase,Out,Increase,,20,01=Cash,,
MONKJ52,241,3/4/2015 11:00:00,2/27/2015,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,15,01=Cash,,
MONKJ52,241,8/7/2014 12:19:00,7/28/2014,,Operational Expenses,Traditional healers,Purchases,Out,,,150,01=Cash,,
MONKJ52,241,6/4/2015 8:06:00,5/25/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONKJ52,241,6/4/2015 8:06:00,6/4/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,30,\N,,
MONKJ52,241,9/4/2014 9:10:00,8/31/2014,,Physical Asset,Radio,1. Purchase,Out,Increase,,30,01=Cash,,
MONKJ52,241,2/2/2015 14:02:00,1/25/2015,,Operational Expenses,Alcohol purchased (either in home or at pub),Purchases,Out,,,20,01=Cash,,
MONKJ52,242,6/18/2015 9:04:00,6/6/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONKJ52,241,7/10/2014 9:58:00,7/8/2014,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,120,01=Cash,,
MONKJ52,241,2/18/2015 10:00:00,2/8/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,43,01=Cash,,
MONKJ52,241,7/24/2014 12:00:00,7/22/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,110,01=Cash,,
MONKJ52,241,4/4/2015 7:47:00,4/1/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONKJ52,241,8/21/2014 8:30:00,8/10/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONKJ52,241,10/20/2014 10:10:00,10/17/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,75,01=Cash,,
MONKJ52,241,9/4/2014 9:10:00,8/26/2014,,Operational Expenses,Medicines,Purchases,Out,,,200,01=Cash,,
MONKJ52,242,5/5/2015 9:00:00,4/23/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ52,242,5/21/2015 8:08:00,5/11/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONKJ52,241,4/4/2015 7:47:00,3/23/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,10,01=Cash,,
MONKJ52,242,2/18/2015 10:00:00,2/16/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
